,nsites,nelements,chemsys,material_id,band_gap,symmetry.crystal_system
24089,36,3,Rb-Sb-Se,mp-4721,1.261699999999999,monoclinic
24090,12,4,Br-F-Rb-Sb,mp-555234,3.7548,triclinic
24091,8,3,F-Rb-Sb,mp-9821,4.8849,trigonal
24092,8,3,O-Rb-Sb,mp-10418,2.2483,monoclinic
24093,36,5,F-O-Rb-S-Sb,mp-554732,4.6867,orthorhombic
24094,16,3,Rb-S-Sb,mp-10621,1.9492999999999991,triclinic
24095,14,3,Rb-Sc-Te,mp-13336,0.3281,monoclinic
24096,44,4,As-O-Rb-Sc,mp-554223,3.5429,monoclinic
24097,64,5,As-F-O-Rb-Sc,mp-15865,4.0481,orthorhombic
24098,30,6,B-H-O-P-Rb-Sc,mp-23809,4.806,triclinic
24099,8,3,O-Rb-Sc,mp-7650,3.452399999999999,hexagonal
24100,4,3,O-Rb-Sc,mp-8145,3.3013,trigonal
24101,12,2,Rb-Se,mp-9063,0.9245000000000001,hexagonal
24102,64,2,Rb-Si,mp-1074,1.412499999999999,cubic
24103,32,2,Rb-Si,mp-1200287,1.159,tetragonal
24104,28,4,Bi-Rb-S-Si,mp-560051,2.0549,monoclinic
24105,20,4,C-O-Rb-Sm,mp-9842,4.197599999999999,monoclinic
24106,36,4,O-P-Rb-Sm,mp-18255,5.2964,monoclinic
24107,22,4,Ag-Rb-Se-Sm,mp-18710,1.049599999999999,orthorhombic
24108,16,4,Cu-Rb-S-Sm,mp-10835,1.039999999999999,orthorhombic
24109,16,4,Cu-Rb-Se-Sm,mp-16116,0.914899999999999,orthorhombic
24110,28,4,Ge-Rb-Se-Sm,mp-567873,1.6011000000000002,orthorhombic
24111,96,5,H-O-Rb-S-Sm,mp-695906,5.1945,monoclinic
24112,4,3,O-Rb-Sm,mp-7974,3.4884,trigonal
24113,4,3,Rb-S-Sm,mp-9364,2.2721,trigonal
24114,4,3,Rb-Se-Sm,mp-10780,1.899,trigonal
24115,4,3,Rb-Sm-Te,mp-999269,1.316399999999999,trigonal
24116,32,2,Rb-Sn,mp-11054,0.877899999999999,tetragonal
24117,16,3,Br-Rb-Sn,mp-567780,2.3883,tetragonal
24118,64,4,As-O-Rb-Sn,mp-15108,2.0723,orthorhombic
24119,80,3,F-Rb-Sn,mp-1198796,3.689899999999999,monoclinic
24120,20,3,I-Rb-Sn,mp-29405,2.0077,orthorhombic
24121,18,4,I-O-Rb-Sn,mp-554199,2.1663,hexagonal
24122,48,3,Rb-S-Sn,mp-541380,1.3934,monoclinic
24123,96,3,Rb-S-Sn,mp-557059,1.4729,orthorhombic
24124,68,4,B-H-Rb-Sr,mp-1194771,5.242800000000001,orthorhombic
24125,16,4,Nb-O-Rb-Sr,mp-22720,1.4661,tetragonal
24126,7,5,C-F-O-Rb-Sr,mp-863745,4.1259,hexagonal
24127,16,4,Cu-Rb-Se-Ta,mp-11925,1.7333,orthorhombic
24128,16,4,Cu-Rb-Ta-Te,mp-1205413,1.327999999999999,orthorhombic
24129,28,4,Ge-O-Rb-Ta,mp-540632,3.4846,hexagonal
24130,12,4,O-P-Rb-Ta,mp-554412,3.3485,monoclinic
24131,72,4,O-Rb-Ta-Te,mp-1204836,2.8998,orthorhombic
24132,16,4,Ge-Rb-S-Ta,mp-863022,0.9222999999999991,triclinic
24133,20,3,O-Rb-Ta,mp-3033,3.5412,monoclinic
24134,144,4,P-Rb-S-Ta,mp-680498,1.7462,monoclinic
24135,48,4,O-Rb-Ta-V,mp-1194597,2.8144,orthorhombic
24136,72,4,O-P-Rb-Tb,mp-555727,5.5062000000000015,monoclinic
24137,22,4,Ag-Rb-Tb-Te,mp-1190149,1.0504,orthorhombic
24138,4,3,Rb-S-Tb,mp-9365,2.3079,trigonal
24139,4,3,Rb-Se-Tb,mp-10782,1.9336000000000002,trigonal
24140,8,2,Rb-Te,mp-8360,0.8245999999999991,orthorhombic
24141,12,2,Rb-Te,mp-9064,0.4374,hexagonal
24142,6,3,Au-Rb-Te,mp-9008,1.107899999999999,orthorhombic
24143,56,3,F-Rb-Te,mp-556785,4.8863,orthorhombic
24144,32,5,F-H-O-Rb-Te,mp-698479,4.8825,monoclinic
24145,40,5,F-N-O-Rb-Te,mp-560578,3.3979,triclinic
24146,40,5,F-N-O-Rb-Te,mp-669474,3.1862,triclinic
24147,36,4,O-P-Rb-Th,mp-554280,4.5745000000000005,monoclinic
24148,48,3,F-Rb-Th,mp-1196714,6.3567,orthorhombic
24149,34,3,F-Rb-Th,mp-555463,6.4486,orthorhombic
24150,36,4,O-P-Rb-Ti,mp-6125,2.6058,trigonal
24151,14,3,Rb-Se-Ti,mp-975271,0.0,monoclinic
24152,64,4,As-O-Rb-Ti,mp-6394,3.077099999999999,orthorhombic
24153,10,3,Br-Rb-Ti,mp-569807,0.0,hexagonal
24154,10,3,Cl-Rb-Ti,mp-28282,0.0,hexagonal
24155,64,4,O-P-Rb-Ti,mp-6539,2.7021,orthorhombic
24156,4,3,Rb-S-Ti,mp-16318,0.0,trigonal
24157,12,4,O-Rb-S-Tl,mp-556120,1.988999999999999,trigonal
24158,24,3,F-Rb-Tl,mp-1191979,2.7449,orthorhombic
24159,4,3,O-Rb-Tl,mp-8176,0.8461999999999991,trigonal
24160,72,4,O-P-Rb-Tm,mp-541168,5.4711,monoclinic
24161,4,3,O-Rb-Tm,mp-7478,3.663599999999999,trigonal
24162,4,3,Rb-S-Tm,mp-9368,2.368,trigonal
24163,48,3,F-Rb-U,mp-1195761,0.033199999999999,orthorhombic
24164,12,4,Rb-S-Sb-U,mp-559405,0.0,monoclinic
24165,34,3,F-Rb-U,mp-1194634,0.0,orthorhombic
24166,28,4,Rb-Te-Ti-U,mp-1192694,0.0,monoclinic
24167,12,4,Ag-Rb-S-U,mp-13350,0.0,orthorhombic
24168,12,4,Ag-Rb-Se-U,mp-13351,0.0,orthorhombic
24169,12,4,Au-Rb-Se-U,mp-867830,0.0,orthorhombic
24170,52,5,Cr-N-O-Rb-U,mp-1203963,2.1079,monoclinic
24171,36,4,Cr-O-Rb-U,mp-17642,1.5963,monoclinic
24172,12,4,Cu-Rb-S-U,mp-13352,0.0,orthorhombic
24173,56,3,F-Rb-U,mp-1194637,0.17039999999999902,monoclinic
24174,104,6,F-H-O-Rb-Se-U,mp-1196487,2.2095000000000002,orthorhombic
24175,32,4,N-O-Rb-U,mp-6330,2.4146,trigonal
24176,5,3,O-Rb-U,mp-11775,0.45420000000000005,cubic
24177,120,5,F-O-Rb-S-U,mp-560102,2.2159,orthorhombic
24178,16,4,Cu-Rb-S-V,mp-15998,1.108099999999999,orthorhombic
24179,24,4,I-O-Rb-V,mp-556847,2.7622,triclinic
24180,48,4,O-P-Rb-V,mp-559279,2.1013,monoclinic
24181,28,5,Ag-Fe-O-Rb-V,mp-1103452,2.029499999999999,trigonal
24182,38,4,I-O-Rb-V,mp-560376,1.7589000000000001,orthorhombic
24183,48,4,O-Rb-Sb-V,mp-622258,2.7554,orthorhombic
24184,44,4,O-Rb-Se-V,mp-623590,2.0481,orthorhombic
24185,36,4,O-Rb-Se-V,mp-16917,2.3219,hexagonal
24186,72,4,Cd-O-Rb-V,mp-558909,3.009099999999999,monoclinic
24187,24,3,O-Rb-V,mp-16864,2.0696,monoclinic
24188,14,3,Rb-Se-V,mp-1103598,0.0,monoclinic
24189,60,6,B-H-O-P-Rb-V,mp-767613,2.0854,monoclinic
24190,30,3,Br-Rb-V,mp-29314,0.618999999999999,hexagonal
24191,30,3,Br-Rb-V,mp-568136,0.607899999999999,trigonal
24192,10,3,Br-Rb-V,mp-570099,0.5839000000000001,hexagonal
24193,10,3,Cl-Rb-V,mp-23319,0.40230000000000005,hexagonal
24194,5,3,F-Rb-V,mp-556424,2.2325,cubic
24195,192,5,H-O-Rb-S-V,mp-729050,0.5364,cubic
24196,48,5,F-H-O-Rb-V,mp-728493,2.6044,monoclinic
24197,20,3,O-Rb-V,mp-19031,3.0572,orthorhombic
24198,24,4,F-O-Rb-V,mp-1191935,2.731,orthorhombic
24199,24,4,F-O-Rb-V,mp-559739,2.7001,orthorhombic
24200,44,4,O-P-Rb-V,mp-18436,1.9638,monoclinic
24201,11,4,P-Rb-S-V,mp-9102,0.0,monoclinic
24202,80,5,H-O-P-Rb-V,mp-1201601,2.4143,orthorhombic
24203,32,4,O-P-Rb-V,mp-561349,3.0085,orthorhombic
24204,36,4,O-Rb-S-V,mp-642398,1.8148,orthorhombic
24205,16,3,Rb-Se-V,mp-12024,0.0483,orthorhombic
24206,44,3,Br-Rb-W,mp-680048,2.6645,monoclinic
24207,88,4,B-H-Rb-Y,mp-1201985,6.1376,monoclinic
24208,72,4,O-P-Rb-Y,mp-1020656,5.4849,monoclinic
24209,40,4,O-Rb-Se-Y,mp-1195500,4.2881,orthorhombic
24210,40,4,O-Rb-Te-Y,mp-1194706,3.1745,orthorhombic
24211,4,3,O-Rb-Y,mp-14437,3.6087,trigonal
24212,44,4,O-P-Rb-Y,mp-17897,5.1682,monoclinic
24213,4,3,Rb-S-Y,mp-999265,2.3166,trigonal
24214,8,3,Rb-Te-Y,mp-16764,1.356299999999999,hexagonal
24215,4,3,O-Rb-Yb,mp-7479,0.0,trigonal
24216,4,3,Rb-S-Yb,mp-9369,0.0,trigonal
24217,28,2,Rb-Zn,mp-2504,0.0,cubic
24218,26,5,H-O-Rb-Se-Zn,mp-1192612,4.2094,triclinic
24219,28,5,H-O-P-Rb-Zn,mp-24683,3.9293,triclinic
24220,34,4,B-O-Rb-Zn,mp-542143,2.7811999999999992,monoclinic
24221,8,3,As-Rb-Zn,mp-975144,0.0,tetragonal
24222,8,3,P-Rb-Zn,mp-975140,0.194799999999999,tetragonal
24223,26,5,B-O-P-Rb-Zn,mp-557658,4.8807,triclinic
24224,30,3,F-Rb-Zn,mp-4975,4.0784,hexagonal
24225,26,6,Br-H-O-Rb-Se-Zn,mp-863017,4.0088,monoclinic
24226,26,6,Cl-H-O-Rb-Se-Zn,mp-863023,4.3352,monoclinic
24227,28,4,O-P-Rb-Zn,mp-18463,3.7149,monoclinic
24228,32,5,Cl-O-Rb-S-Zn,mp-559540,4.5467,monoclinic
24229,36,4,As-O-Rb-Zr,mp-1194730,4.1924,trigonal
24230,92,4,C-Cl-Rb-Zr,mp-567966,1.2072,orthorhombic
24231,20,4,Cd-F-Rb-Zr,mp-558514,5.1067,orthorhombic
24232,20,4,F-Mn-Rb-Zr,mp-555669,2.3454,orthorhombic
24233,2,1,Re,mp-8,0.0,hexagonal
24234,30,3,Cl-Re-Se,mp-652695,0.8805000000000001,orthorhombic
24235,28,3,Br-Re-Te,mp-662556,1.9421,tetragonal
24236,28,3,Cl-Re-Te,mp-1193652,2.1542,tetragonal
24237,15,3,Cl-Re-Te,mp-28633,0.8927,triclinic
24238,34,3,Hg-O-Re,mp-555759,1.2845,monoclinic
24239,68,3,Hg-O-Re,mp-667343,1.602199999999999,monoclinic
24240,116,3,Cl-P-Re,mp-29593,0.085399999999999,tetragonal
24241,29,2,Mo-Re,mp-12662,0.0,cubic
24242,18,3,Bi-O-Re,mp-1188946,0.0,monoclinic
24243,6,2,C-Re,mp-974437,0.0,hexagonal
24244,11,3,Cl-O-Re,mp-1102176,0.7773,triclinic
24245,22,3,Cl-O-Re,mp-607464,0.6223000000000001,triclinic
24246,48,3,Cl-O-Re,mp-672376,0.3105,monoclinic
24247,56,4,Cl-F-N-Re,mp-647727,2.03,orthorhombic
24248,23,4,H-Ni-O-Re,mp-24635,3.6943,triclinic
24249,44,3,Ni-O-Re,mp-32311,3.963199999999999,trigonal
24250,72,2,O-Re,mp-1016092,2.7295,orthorhombic
24251,12,2,P-Re,mp-1637,0.0,orthorhombic
24252,60,3,O-P-Re,mp-647218,0.5705,orthorhombic
24253,100,5,Cl-N-O-P-Re,mp-1205173,0.0,triclinic
24254,28,2,P-Re,mp-27736,0.485199999999999,triclinic
24255,32,3,Cl-P-Re,mp-29878,0.832399999999999,monoclinic
24256,27,3,O-Pb-Re,mp-558655,0.0,trigonal
24257,33,3,O-Pb-Re,mp-29305,3.7670999999999992,trigonal
24258,60,4,Cl-O-Re-S,mp-1200983,2.0921,monoclinic
24259,68,3,O-Re-S,mp-1205130,2.0338,orthorhombic
24260,34,3,O-Re-S,mp-974650,2.3825,orthorhombic
24261,38,3,O-Re-Sb,mp-1196004,2.8834,triclinic
24262,18,3,O-Re-Sb,mp-15910,0.0,monoclinic
24263,84,2,Re-Te,mp-583070,0.6584000000000001,orthorhombic
24264,68,3,Br-Re-S,mp-29599,1.3351,trigonal
24265,68,3,Cl-Re-S,mp-680059,1.686499999999999,trigonal
24266,68,3,Cl-Re-Se,mp-679999,1.5553,orthorhombic
24267,34,3,I-Re-Te,mp-28464,0.846299999999999,triclinic
24268,20,2,As-Re,mp-2473,0.0,cubic
24269,8,2,B-Re,mp-15671,0.0,orthorhombic
24270,20,2,Ge-Re,mp-29141,0.0,orthorhombic
24271,4,2,N-Re,mp-974435,0.0,hexagonal
24272,7,2,P-Re,mp-1474,0.0,monoclinic
24273,32,3,Br-Re-S,mp-652046,1.6485,monoclinic
24274,32,3,Cl-Re-S,mp-653579,1.6748,monoclinic
24275,32,3,Br-Re-Se,mp-624200,1.4268,monoclinic
24276,16,3,Cl-Re-Se,mp-580748,1.1641,triclinic
24277,96,3,Cl-Re-Te,mp-29114,1.2693,orthorhombic
24278,56,3,Cl-Re-Te,mp-29499,0.9398000000000001,orthorhombic
24279,21,3,Cl-O-Re,mp-27343,1.023299999999999,triclinic
24280,22,2,Re-Si,mp-1190581,0.050300000000000004,monoclinic
24281,38,3,As-Ni-Re,mp-504815,0.0,orthorhombic
24282,38,2,P-Re,mp-22437,0.0,trigonal
24283,84,3,Re-Se-Te,mp-667286,0.9506000000000001,orthorhombic
24284,20,2,B-Re,mp-1106180,0.0,hexagonal
24285,12,3,Ag-O-Re,mp-7094,2.3102,tetragonal
24286,6,2,B-Re,mp-1773,0.0,hexagonal
24287,48,3,Bi-O-Re,mp-1197783,2.6921,cubic
24288,96,3,Bi-O-Re,mp-28287,2.7276,cubic
24289,108,3,Bi-O-Re,mp-1197231,2.1502,monoclinic
24290,12,3,Bi-O-Re,mp-27360,0.0,orthorhombic
24291,24,2,Cl-Re,mp-23174,0.9667999999999991,trigonal
24292,24,3,Cl-O-Re,mp-607436,1.862099999999999,orthorhombic
24293,48,3,Cl-O-Re,mp-27297,0.6609,monoclinic
24294,7,2,Cl-Re,mp-1078114,0.0,trigonal
24295,20,3,Cl-O-Re,mp-974724,3.5834,monoclinic
24296,16,2,F-Re,mp-643265,1.9773,triclinic
24297,6,2,Ge-Re,mp-1025067,0.0,monoclinic
24298,20,4,H-N-O-Re,mp-24128,3.7442,tetragonal
24299,30,5,C-H-N-O-Re,mp-974606,3.652999999999999,triclinic
24300,17,4,Br-H-N-Re,mp-505791,0.8133,cubic
24301,17,4,Cl-H-N-Re,mp-632724,1.0107,cubic
24302,32,3,Hg-O-Re,mp-667291,1.4261,triclinic
24303,24,3,Hg-O-Re,mp-616597,2.6963,monoclinic
24304,24,2,I-Re,mp-573815,0.9469999999999991,monoclinic
24305,88,4,F-N-O-Re,mp-667305,2.6258,monoclinic
24306,120,4,F-N-O-Re,mp-1198019,0.5304,orthorhombic
24307,72,4,Cl-N-O-Re,mp-647116,1.4585,monoclinic
24308,12,2,O-Re,mp-7228,0.0,orthorhombic
24309,48,3,F-O-Re,mp-555704,3.3497,orthorhombic
24310,24,3,F-O-Re,mp-556419,3.4309,monoclinic
24311,96,3,F-O-Re,mp-641112,3.3016,monoclinic
24312,16,2,O-Re,mp-1237229,0.0,cubic
24313,16,2,O-Re,mp-190,0.0,cubic
24314,16,2,O-Re,mp-20741,0.0,cubic
24315,8,2,O-Re,mp-547271,0.0,tetragonal
24316,30,3,F-O-Re,mp-573051,3.009,monoclinic
24317,48,3,F-O-Re,mp-622116,0.9067000000000001,monoclinic
24318,44,4,Cl-O-P-Re,mp-572794,1.809499999999999,monoclinic
24319,16,2,P-Re,mp-1188155,0.20690000000000003,orthorhombic
24320,40,2,P-Re,mp-27267,0.8553000000000001,orthorhombic
24321,44,4,Cl-O-P-Re,mp-554317,0.031,orthorhombic
24322,22,3,Cl-P-Re,mp-29592,0.19820000000000002,triclinic
24323,28,3,O-P-Re,mp-867296,0.0,monoclinic
24324,96,3,O-P-Re,mp-1203700,2.1592000000000002,monoclinic
24325,14,4,Cl-O-Pb-Re,mp-560625,3.372099999999999,orthorhombic
24326,24,2,Re-S,mp-572758,1.3202,triclinic
24327,26,4,Cl-O-Re-S,mp-1193300,2.396,triclinic
24328,144,3,F-Re-S,mp-560960,0.36510000000000004,orthorhombic
24329,48,4,F-O-Re-Sb,mp-558576,3.7699,monoclinic
24330,104,4,H-O-Re-Sb,mp-695995,2.9049,orthorhombic
24331,26,4,F-O-Re-Sb,mp-554432,2.0016,monoclinic
24332,12,2,Re-Se,mp-541582,1.1434,triclinic
24333,42,4,O-P-Re-Si,mp-1197149,2.1158,triclinic
24334,12,3,Re-S-Te,mp-5222,0.075099999999999,cubic
24335,28,4,Cl-Re-S-Te,mp-866713,2.3274,tetragonal
24336,28,4,Cl-Re-Se-Te,mp-866695,2.3069,tetragonal
24337,1,1,Rh,mp-74,0.0,cubic
24338,9,3,F-O-Rh,mp-19790,0.0,triclinic
24339,64,2,Rh-S,mp-21991,0.0,cubic
24340,68,3,Br-Rh-Se,mp-1194813,1.3799000000000001,tetragonal
24341,20,2,Rh-S,mp-17173,0.19179999999999903,orthorhombic
24342,20,2,Rh-Se,mp-1105666,0.0,orthorhombic
24343,7,3,Pb-Rh-S,mp-15652,0.0,trigonal
24344,7,3,Pb-Rh-Se,mp-1077854,0.0,trigonal
24345,21,2,Rh-S,mp-29841,0.0,monoclinic
24346,11,2,Rh-Se,mp-1407,0.0,trigonal
24347,8,2,Rh-W,mp-30866,0.0,hexagonal
24348,18,2,Pb-Rh,mp-569678,0.0,orthorhombic
24349,100,3,O-Pb-Rh,mp-555277,0.0,hexagonal
24350,8,2,Br-Rh,mp-27871,1.2584,monoclinic
24351,8,2,Cl-Rh,mp-27770,1.521199999999999,monoclinic
24352,8,2,F-Rh,mp-2068,0.862599999999999,trigonal
24353,48,2,F-Rh,mp-540622,0.0,monoclinic
24354,6,2,O-Rh,mp-725,0.0,tetragonal
24355,6,2,Pb-Rh,mp-442,0.0,hexagonal
24356,6,2,Pb-Rh,mp-321,0.0,tetragonal
24357,40,3,F-Pb-Rh,mp-14276,1.7702,monoclinic
24358,84,3,Cl-Rh-S,mp-1179727,1.5419,monoclinic
24359,24,2,Rh-Se,mp-1192175,0.0,orthorhombic
24360,2,1,Ru,mp-33,0.0,hexagonal
24361,36,3,F-O-Ru,mp-505242,0.0,cubic
24362,8,2,Br-Ru,mp-22892,0.0,hexagonal
24363,16,2,Br-Ru,mp-23294,0.0,orthorhombic
24364,20,4,Cl-F-O-Ru,mp-556834,0.562,monoclinic
24365,4,3,Cl-O-Ru,mp-29132,0.0,orthorhombic
24366,16,2,Cl-Ru,mp-22850,0.0,hexagonal
24367,80,3,Cl-F-Ru,mp-28437,1.12,orthorhombic
24368,8,2,F-Ru,mp-7570,0.0,trigonal
24369,10,2,F-Ru,mp-974434,0.18130000000000002,monoclinic
24370,48,2,F-Ru,mp-540829,0.710199999999999,monoclinic
24371,6,2,O-Ru,mp-825,0.0,tetragonal
24372,10,2,O-Ru,mp-547094,2.3853,monoclinic
24373,40,2,O-Ru,mp-554791,2.4654,cubic
24374,12,2,Ru-S,mp-2030,0.6683999999999991,cubic
24375,24,3,Cl-Ru-S,mp-29568,1.860199999999999,triclinic
24376,12,2,Ru-Se,mp-1922,0.313799999999999,cubic
24377,36,3,F-Ru-Xe,mp-27288,0.903999999999999,monoclinic
24378,80,1,S,mp-1196831,2.3162000000000003,monoclinic
24379,80,1,S,mp-1977409,2.5977,monoclinic
24380,72,1,S,mp-555915,2.574799999999999,orthorhombic
24381,36,1,S,mp-557488,2.4187,monoclinic
24382,48,1,S,mp-557869,2.3843,monoclinic
24383,24,1,S,mp-558014,2.1763,orthorhombic
24384,80,1,S,mp-558964,2.5982000000000003,orthorhombic
24385,28,1,S,mp-561513,2.4646,triclinic
24386,32,1,S,mp-77,2.5807,orthorhombic
24387,32,1,S,mp-96,2.748,monoclinic
24388,10,3,Cl-O-S,mp-28405,3.7871,orthorhombic
24389,18,3,I-O-S,mp-30984,1.8938000000000001,monoclinic
24390,20,3,F-O-S,mp-8537,5.8812,tetragonal
24391,60,3,I-O-S,mp-1202716,2.614099999999999,orthorhombic
24392,60,3,I-O-S,mp-29492,2.6242,monoclinic
24393,24,3,N-O-S,mp-1191172,0.006199999999999001,triclinic
24394,36,3,F-O-S,mp-28676,5.5878,tetragonal
24395,44,4,F-O-S-Xe,mp-1194972,1.940799999999999,monoclinic
24396,38,3,N-O-S,mp-540798,1.405,monoclinic
24397,21,3,I-O-S,mp-1191944,2.374399999999999,triclinic
24398,50,3,I-O-S,mp-1197503,2.738,monoclinic
24399,8,2,Br-S,mp-28099,2.2489,orthorhombic
24400,32,3,Br-O-S,mp-28407,2.7573,orthorhombic
24401,16,2,Cl-S,mp-28096,2.8804,orthorhombic
24402,16,3,Cl-O-S,mp-28406,3.6424000000000003,monoclinic
24403,40,4,Cl-F-O-S,mp-554012,4.6493,orthorhombic
24404,21,2,F-S,mp-642824,5.9605999999999995,triclinic
24405,7,2,F-S,mp-8560,5.8139,cubic
24406,21,2,F-S,mp-8652,5.9243000000000015,trigonal
24407,21,2,F-S,mp-975,5.9124,monoclinic
24408,36,3,Cl-I-S,mp-29264,1.668499999999999,monoclinic
24409,48,4,F-I-O-S,mp-23598,1.9334,orthorhombic
24410,6,2,O-S,mp-27726,2.8367999999999993,orthorhombic
24411,48,2,O-S,mp-2414,5.1797,orthorhombic
24412,16,2,O-S,mp-561397,5.1612,monoclinic
24413,32,3,F-O-S,mp-28257,5.2887,monoclinic
24414,2,1,Sb,mp-104,0.0,trigonal
24415,18,3,F-I-Sb,mp-28431,0.5754,triclinic
24416,10,3,Mo-S-Sb,mp-11609,0.0,monoclinic
24417,28,3,I-S-Sb,mp-540656,2.5185,trigonal
24418,84,3,Br-Sb-W,mp-1196259,1.0793,triclinic
24419,108,2,F-Sb,mp-28294,3.623199999999999,monoclinic
24420,46,3,Au-F-Sb,mp-30109,0.17799999999999902,monoclinic
24421,108,3,F-Kr-Sb,mp-559168,1.1838,monoclinic
24422,56,3,P-Sb-Se,mp-15046,1.5032,monoclinic
24423,58,3,O-S-Sb,mp-27256,4.1996,triclinic
24424,68,3,O-S-Sb,mp-27339,4.0064,monoclinic
24425,76,5,As-Au-F-Sb-Xe,mp-1201608,3.2728,orthorhombic
24426,12,2,Au-Sb,mp-738,0.0,cubic
24427,17,4,Au-F-Sb-Xe,mp-1190046,0.49089999999999906,triclinic
24428,72,3,Br-F-Sb,mp-30213,2.982,monoclinic
24429,72,3,Br-F-Sb,mp-556436,2.8747,monoclinic
24430,80,3,Br-F-Sb,mp-559807,0.15230000000000002,monoclinic
24431,88,3,Cl-F-Sb,mp-680240,2.3241,monoclinic
24432,80,3,Cl-F-Sb,mp-559349,0.327999999999999,monoclinic
24433,64,4,Cl-F-O-Sb,mp-558692,1.8316999999999992,monoclinic
24434,15,2,F-Sb,mp-1104255,0.0,triclinic
24435,36,2,F-Sb,mp-28062,3.8056,monoclinic
24436,82,5,C-H-I-N-Sb,mp-1199335,2.3989000000000003,orthorhombic
24437,82,5,C-H-I-N-Sb,mp-1202009,2.4614000000000003,orthorhombic
24438,86,4,Cl-H-O-Sb,mp-696088,1.7417,monoclinic
24439,42,5,C-F-H-N-Sb,mp-1195144,4.4538,monoclinic
24440,23,4,Au-F-H-Sb,mp-760678,0.8936000000000001,triclinic
24441,15,3,F-I-Sb,mp-27236,0.0,monoclinic
24442,128,4,Br-F-I-Sb,mp-560928,1.708899999999999,orthorhombic
24443,72,3,F-I-Sb,mp-27212,3.907,monoclinic
24444,12,2,Ir-Sb,mp-1247,0.5099,monoclinic
24445,86,3,Mo-O-Sb,mp-608522,0.28989999999999905,orthorhombic
24446,32,3,Mo-S-Sb,mp-30285,0.0,monoclinic
24447,32,3,Mo-Sb-Se,mp-29912,0.0,monoclinic
24448,20,2,O-Sb,mp-1999,3.340799999999999,cubic
24449,20,2,O-Sb,mp-2136,2.2239,orthorhombic
24450,14,2,O-Sb,mp-1705,0.5057,monoclinic
24451,6,2,Os-Sb,mp-2695,0.344700000000001,orthorhombic
24452,38,4,F-O-Os-Sb,mp-1201470,1.3859,triclinic
24453,68,4,F-O-P-Sb,mp-561176,4.1483,monoclinic
24454,22,3,O-Pb-Sb,mp-633099,1.6486,orthorhombic
24455,36,3,Pb-S-Sb,mp-504814,1.0418,orthorhombic
24456,9,3,O-Pb-Sb,mp-20727,1.926499999999999,trigonal
24457,12,2,Pd-Sb,mp-1356,0.0,cubic
24458,42,2,Pd-Sb,mp-569451,0.0,hexagonal
24459,12,2,Pt-Sb,mp-562,0.0,cubic
24460,10,2,Pt-Sb,mp-15659,0.0,orthorhombic
24461,12,2,Rh-Sb,mp-2682,0.0,monoclinic
24462,6,2,Ru-Sb,mp-20928,0.0034999999999980004,orthorhombic
24463,132,3,F-S-Sb,mp-723419,1.9679000000000002,monoclinic
24464,20,3,O-S-Sb,mp-28711,1.2374,triclinic
24465,52,3,O-S-Sb,mp-638424,4.1158,tetragonal
24466,20,2,S-Sb,mp-1189633,1.2751000000000001,orthorhombic
24467,20,2,S-Sb,mp-2809,1.2866,orthorhombic
24468,84,3,O-S-Sb,mp-1199191,4.4244,monoclinic
24469,20,2,Sb-Se,mp-2160,0.7564000000000001,orthorhombic
24470,64,4,F-I-Sb-Se,mp-558073,1.4139,triclinic
24471,9,2,Sb-Te,mp-6997,0.0,trigonal
24472,240,4,F-Sb-Se-Te,mp-6407,1.7292,orthorhombic
24473,104,3,O-Sb-Te,mp-559894,2.6727,monoclinic
24474,5,3,Sb-Se-Te,mp-3525,0.130799999999999,trigonal
24475,5,2,Sb-Te,mp-1201,0.13140000000000002,trigonal
24476,7,3,Pb-Sb-Te,mp-31507,0.2736,trigonal
24477,68,3,F-Sb-Te,mp-27473,3.965099999999999,monoclinic
24478,5,3,Sb-Se-Te,mp-8612,0.48639999999999906,trigonal
24479,120,4,Cl-F-Sb-Xe,mp-1199772,2.1165,orthorhombic
24480,30,3,F-Sb-Xe,mp-1193829,2.7297000000000002,monoclinic
24481,34,3,F-Sb-Xe,mp-27290,1.9814,triclinic
24482,38,3,F-Sb-Xe,mp-1195711,1.6479,triclinic
24483,42,3,Br-F-Sb,mp-27318,0.062699999999999,monoclinic
24484,96,4,Au-F-Sb-Xe,mp-1205033,1.3822,monoclinic
24485,26,4,Au-F-Sb-Xe,mp-1193919,0.8347,triclinic
24486,112,3,Au-F-Sb,mp-554764,0.0795,monoclinic
24487,16,3,Cl-O-Sb,mp-29591,2.6812,monoclinic
24488,16,2,Ir-Sb,mp-1239,0.053699999999999005,cubic
24489,40,3,F-O-Sb,mp-541240,3.777699999999999,monoclinic
24490,44,2,Pd-Sb,mp-1198995,0.0,trigonal
24491,44,2,Pd-Sb,mp-680057,0.0,trigonal
24492,16,2,Rh-Sb,mp-2395,0.0,cubic
24493,124,4,Au-F-Sb-Xe,mp-1201410,0.36510000000000004,tetragonal
24494,62,4,Au-F-Sb-Xe,mp-554574,0.377999999999999,triclinic
24495,22,3,Br-O-Sb,mp-27700,2.376,monoclinic
24496,22,3,Cl-O-Sb,mp-23419,2.6466000000000003,monoclinic
24497,152,2,F-Sb,mp-28180,3.7499000000000002,orthorhombic
24498,68,4,H-O-S-Sb,mp-698480,3.3641,orthorhombic
